"","studyDbId","location","year","latitude","longitude","YYYYMMDD","T2M","PRECTOTCORR","ALLSKY_SFC_SW_DWN"
"6204",10694,"Manhattan,  KS",2022,39.1836082,-96.5716694,2022-09-28,17.78,0,20.24
"6205",10694,"Manhattan,  KS",2022,39.1836082,-96.5716694,2022-09-29,17.45,0,19.84
"6206",10694,"Manhattan,  KS",2022,39.1836082,-96.5716694,2022-09-30,19.18,0.03,16.08
"6207",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-03-01,1.15,0,12
"6208",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-03-02,-0.37,0.02,17.32
"6209",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-03-03,4.93,1.6,17.03
"6210",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-03-04,2.09,0.27,16.54
"6211",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-03-05,6.23,0,19.59
"6212",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-03-06,1.86,0,17.15
"6213",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-03-07,-1.86,0.05,3.91
"6214",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-03-08,-0.4,0.11,4.71
"6215",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-03-09,1.59,1.07,17.75
"6216",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-03-10,2.37,0,9.35
"6217",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-03-11,3.74,0.08,16.17
"6218",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-03-12,-0.46,0,16.63
"6219",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-03-13,-0.35,0,19.47
"6220",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-03-14,6.43,0,19.52
"6221",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-03-15,12.97,0.27,19.05
"6222",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-03-16,1.11,0.15,7.79
"6223",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-03-17,-0.43,0,19.21
"6224",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-03-18,-3.33,0,23.31
"6225",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-03-19,2.03,0,22.65
"6226",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-03-20,4.26,0,16.62
"6227",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-03-21,5.56,0,14.57
"6228",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-03-22,6.26,0,19.13
"6229",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-03-23,3.45,0.11,20.05
"6230",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-03-24,4.12,3.31,8.66
"6231",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-03-25,0.4,4.66,7.13
"6232",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-03-26,1.16,0.05,16.12
"6233",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-03-27,-0.71,3.51,6.19
"6234",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-03-28,2.14,0.11,22.98
"6235",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-03-29,0.74,0.02,18.92
"6236",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-03-30,9.64,0,19.73
"6237",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-03-31,6.99,0,20.45
"6238",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-04-01,8.84,0,24.93
"6239",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-04-02,12.24,0,22.18
"6240",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-04-03,10.39,0,24.77
"6241",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-04-04,4.5,0,10.84
"6242",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-04-05,1.1,0,25.42
"6243",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-04-06,5.74,0,25.68
"6244",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-04-07,10.05,0,24.16
"6245",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-04-08,15.52,0,21.29
"6246",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-04-09,16.07,0,22.63
"6247",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-04-10,14.94,0,25.88
"6248",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-04-11,18.79,0,26.24
"6249",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-04-12,22.93,0,26.3
"6250",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-04-13,22.96,0.02,19.54
"6251",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-04-14,12.93,3.26,18.91
"6252",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-04-15,6.68,0.8,14.69
"6253",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-04-16,8.29,0,26.11
"6254",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-04-17,14.06,0,26.67
"6255",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-04-18,18.48,0,20.99
"6256",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-04-19,14.12,0.29,22.05
"6257",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-04-20,8.64,0,24.45
"6258",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-04-21,7.95,0,22.98
"6259",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-04-22,4.05,0,26.18
"6260",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-04-23,8.31,0,23.22
"6261",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-04-24,9.57,0,21.06
"6262",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-04-25,7.82,3.2,6.43
"6263",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-04-26,9.26,1.56,13.55
"6264",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-04-27,12.96,1.04,22.62
"6265",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-04-28,8.67,1.04,15.27
"6266",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-04-29,13.58,0,28.51
"6267",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-04-30,11.65,0,28.64
"6268",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-05-01,11.6,0,28.89
"6269",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-05-02,12.8,0.01,28.45
"6270",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-05-03,15.72,0.01,22.54
"6271",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-05-04,19.53,1.25,23.12
"6272",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-05-05,20.76,0.28,27.14
"6273",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-05-06,19.95,0.11,28.07
"6274",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-05-07,19.53,2.09,18.79
"6275",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-05-08,19.07,1.68,28.46
"6276",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-05-09,20.57,1.79,24.36
"6277",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-05-10,20.81,16.3,15.16
"6278",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-05-11,17.29,48.29,6.97
"6279",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-05-12,15.82,4.28,16.46
"6280",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-05-13,16.01,0.08,17.42
"6281",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-05-14,14.76,2.81,7.78
"6282",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-05-15,12.92,0.08,11.08
"6283",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-05-16,16.97,0.96,29.21
"6284",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-05-17,18.45,9.3,28.81
"6285",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-05-18,16.44,6.54,16.59
"6286",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-05-19,13.92,0.28,20.53
"6287",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-05-20,15.62,0,27.61
"6288",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-05-21,18.17,0.06,22.78
"6289",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-05-22,17.68,0.05,21.91
"6290",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-05-23,18.84,0,20.29
"6291",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-05-24,18.54,1.33,19.83
"6292",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-05-25,17.62,10.27,18.79
"6293",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-05-26,18.23,2.28,20.36
"6294",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-05-27,18.67,2.9,23.82
"6295",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-05-28,19.83,4.02,19.06
"6296",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-05-29,22.12,5.41,29.8
"6297",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-05-30,21.07,9.91,25.65
"6298",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-05-31,21.15,2.8,25.76
"6299",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-06-01,20.63,0.74,22.32
"6300",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-06-02,19.4,5.02,23.36
"6301",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-06-03,18.6,11.67,10.04
"6302",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-06-04,18.82,3.99,17.47
"6303",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-06-05,20.37,0.52,26.66
"6304",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-06-06,21.11,0,28.1
"6305",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-06-07,22.55,0.02,29
"6306",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-06-08,24.01,0.01,26.98
"6307",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-06-09,20.97,6.57,17.06
"6308",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-06-10,20.63,5.55,26.78
"6309",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-06-11,18.32,0.39,17.64
"6310",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-06-12,15.27,6.98,10.87
"6311",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-06-13,17.11,4.35,24.53
"6312",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-06-14,19.6,0,28.88
"6313",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-06-15,20.87,4.35,16.45
"6314",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-06-16,20.41,9.58,25.48
"6315",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-06-17,18.25,23.85,28.01
"6316",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-06-18,21.5,0.07,31.06
"6317",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-06-19,23.36,0,31.41
"6318",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-06-20,24.78,0.01,20.82
"6319",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-06-21,24.79,1.09,22.32
"6320",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-06-22,21.93,3.46,23.19
"6321",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-06-23,23.99,0.81,28.29
"6322",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-06-24,23.88,0,32.34
"6323",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-06-25,21.73,0,30.62
"6324",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-06-26,23.35,1.24,26.97
"6325",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-06-27,25.44,0.73,20.68
"6326",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-06-28,26.4,1.8,30.23
"6327",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-06-29,24.88,2.61,24.27
"6328",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-06-30,22.35,13.49,18.42
"6329",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-07-01,21.74,0.13,28.2
"6330",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-07-02,24.53,1.75,28.88
"6331",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-07-03,25.76,1,30.82
"6332",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-07-04,26.19,9.66,28.47
"6333",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-07-05,20.55,0.31,13.01
"6334",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-07-06,19.03,4.31,14.26
"6335",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-07-07,23.54,0.29,23.86
"6336",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-07-08,19.01,6.41,14.36
"6337",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-07-09,19.78,6.8,28.89
"6338",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-07-10,25.14,3.49,28.67
"6339",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-07-11,27.3,0.59,29.36
"6340",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-07-12,27.21,0,29.28
"6341",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-07-13,26.52,0.23,19.71
"6342",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-07-14,26.17,0.79,25.58
"6343",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-07-15,25.54,0.15,25.79
"6344",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-07-16,27.09,0.02,29.47
"6345",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-07-17,28.65,0.02,29.54
"6346",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-07-18,26.85,0.02,23.05
"6347",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-07-19,26.11,5.8,19.68
"6348",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-07-20,22.89,18.9,10.3
"6349",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-07-21,21.58,2.26,22.42
"6350",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-07-22,25.4,1.1,28.02
"6351",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-07-23,27.86,1.47,28.71
"6352",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-07-24,29.63,0,28.81
"6353",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-07-25,30.11,1.11,27.34
"6354",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-07-26,30.33,4.6,27.78
"6355",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-07-27,29.32,0.11,28.48
"6356",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-07-28,29.95,2.98,28.05
"6357",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-07-29,27.78,1.01,28.03
"6358",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-07-30,30.42,0.1,27.23
"6359",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-07-31,30.49,0.17,22.82
"6360",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-08-01,28.17,5.77,23.53
"6361",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-08-02,28.63,1.76,26.32
"6362",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-08-03,25.59,10.96,24.72
"6363",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-08-04,24.91,10.76,27.14
"6364",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-08-05,25.06,9.1,21.3
"6365",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-08-06,21.41,0.04,26.79
"6366",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-08-07,21.63,15.13,23.39
"6367",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-08-08,22.91,7.58,22.05
"6368",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-08-09,22.02,1.56,22.97
"6369",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-08-10,25.53,0,27.07
"6370",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-08-11,27.28,0,26.11
"6371",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-08-12,24.39,0.4,11.96
"6372",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-08-13,22.15,0.01,17.29
"6373",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-08-14,20.26,0,27.86
"6374",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-08-15,23.05,0,27.74
"6375",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-08-16,28.43,0,27.2
"6376",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-08-17,25.05,0,24.13
"6377",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-08-18,28.02,0,26.01
"6378",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-08-19,30.86,0,26.34
"6379",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-08-20,29.54,0,26.38
"6380",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-08-21,29.99,0,26.07
"6381",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-08-22,30.74,0,25.32
"6382",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-08-23,30.54,0,24.24
"6383",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-08-24,30.43,0,24.84
"6384",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-08-25,28.07,6.71,20.41
"6385",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-08-26,21.94,3.05,21.29
"6386",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-08-27,22.87,0,24.93
"6387",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-08-28,24.89,0.36,22.36
"6388",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-08-29,24.71,0,23.8
"6389",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-08-30,25.29,0,24.91
"6390",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-08-31,27.23,0,23.69
"6391",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-09-01,28.95,0,24.6
"6392",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-09-02,29.36,0,24.91
"6393",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-09-03,29.37,0,24.17
"6394",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-09-04,29.47,0.22,23.26
"6395",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-09-05,22.31,0,23.98
"6396",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-09-06,20.46,0,22.99
"6397",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-09-07,24.93,0,23.11
"6398",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-09-08,24.83,0,22.67
"6399",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-09-09,24.48,3.83,21.71
"6400",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-09-10,19.48,4.66,7.58
"6401",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-09-11,16.84,1.15,12.61
"6402",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-09-12,17.29,0,22.73
"6403",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-09-13,18.18,0,17.02
"6404",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-09-14,19.13,0.32,16.27
"6405",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-09-15,17.5,0.81,7.84
"6406",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-09-16,19.71,0,22.57
"6407",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-09-17,21.63,0,22.66
"6408",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-09-18,23.87,0.04,18.43
"6409",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-09-19,22.94,0.06,15.97
"6410",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-09-20,23.01,0,19.69
"6411",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-09-21,24,0.53,19.29
"6412",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-09-22,21.5,0.52,12.91
"6413",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-09-23,19.01,0.03,20.82
"6414",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-09-24,19.32,0,21.11
"6415",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-09-25,21.29,0,21.16
"6416",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-09-26,19.8,0,20.43
"6417",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-09-27,20.14,0,19.97
"6418",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-09-28,25.3,0,19.81
"6419",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-09-29,22.78,0,19.93
"6420",10870,"Colby,  KS",2023,39.3959655,-101.0526881,2023-09-30,23.78,0.06,18.26
"6421",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-03-01,-3.49,1.06,8.72
"6422",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-03-02,-1.33,0.15,19.13
"6423",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-03-03,0.59,0.83,14.03
"6424",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-03-04,-1.33,0.22,16.5
"6425",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-03-05,1.11,0.56,15.63
"6426",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-03-06,-0.95,0.14,19.02
"6427",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-03-07,-1,0.13,15.64
"6428",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-03-08,-1.39,0.09,10.84
"6429",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-03-09,0.36,0.44,19.92
"6430",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-03-10,2.86,0.57,14.9
"6431",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-03-11,2.56,0.79,20.83
"6432",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-03-12,-0.86,0.29,12.18
"6433",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-03-13,1.92,0.11,19.41
"6434",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-03-14,6.16,0.08,20.04
"6435",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-03-15,8.34,1.6,17.37
"6436",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-03-16,-1.14,0.65,17.65
"6437",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-03-17,-2.37,0.05,21.85
"6438",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-03-18,-1.73,0,23.03
"6439",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-03-19,1.91,0,21.56
"6440",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-03-20,3.67,0.76,13.16
"6441",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-03-21,3.2,0.26,18.71
"6442",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-03-22,1.05,5.22,7.75
"6443",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-03-23,2.49,1.15,17.38
"6444",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-03-24,2.15,1.3,17.55
"6445",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-03-25,-2.3,0.6,19.21
"6446",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-03-26,-2.01,0.95,20.12
"6447",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-03-27,-4.33,4.25,13.26
"6448",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-03-28,-1.14,0.01,22.29
"6449",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-03-29,0.77,0.03,18.75
"6450",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-03-30,6.45,0.2,20.62
"6451",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-03-31,2.43,0.53,17.99
"6452",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-04-01,5.96,0.02,23.22
"6453",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-04-02,8.74,0.01,20.7
"6454",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-04-03,6.09,0.6,18.56
"6455",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-04-04,-2.78,4.54,14.54
"6456",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-04-05,-2.54,1.37,20.15
"6457",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-04-06,0.44,0.07,26.64
"6458",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-04-07,6.77,0.08,26.21
"6459",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-04-08,9.08,0.09,16.06
"6460",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-04-09,9.82,0,24.1
"6461",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-04-10,13.07,0,25.97
"6462",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-04-11,16.08,0,26.69
"6463",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-04-12,17.48,0,24.27
"6464",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-04-13,15.93,0.01,20.39
"6465",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-04-14,3.69,4.58,10.31
"6466",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-04-15,2.74,1.05,21.59
"6467",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-04-16,6.94,0,27.61
"6468",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-04-17,12.38,0,24.78
"6469",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-04-18,13.06,0.07,23.28
"6470",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-04-19,5.21,1.27,14.82
"6471",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-04-20,1.96,0.1,21.96
"6472",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-04-21,2.21,1.62,20.63
"6473",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-04-22,0.59,1.84,20.16
"6474",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-04-23,4.8,0.09,26.44
"6475",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-04-24,9.59,0.39,23.98
"6476",10884,"Fort Collins,  CO",2023,40.5871782,-105.0770113,2023-04-25,7.65,9.28,18.44
