germplasmName,BLUE,SE,n
NY10108-2-16-1290,3867.34543701632,868.366752468339,1
NY10108-2-24-1291,3636.34543701632,868.366752468339,1
NY10108-2-30-1292,3846.34543701632,868.366752468339,1
NY10108-2-46-1293,3958.34543701632,868.366752468339,1
NY10108-2-47-1294,3873.34543701632,868.366752468339,1
NY10108-2-50-1295,3925.34543701632,868.366752468339,1
NY10108-2-64-1296,3727.34543701632,868.366752468339,1
NY10108-2-67-1297,3785.34543701632,868.366752468339,1
NY10108-2-77-1298,3757.34543701632,868.366752468339,1
NY10108-2-85-1299,4071.34543701632,868.366752468339,1
NY10108-2-87-1300,3938.34543701632,868.366752468339,1
NY10126-3-12-1301,3725.34543701632,868.366752468339,1
NY10126-3-19-1302,3631.34543701632,868.366752468339,1
NY10126-3-39-1303,3624.34543701632,868.366752468339,1
NY10126-3-70-1304,3734.34543701632,868.366752468339,1
NY10127-10-04-1305,3875.34543701632,868.366752468339,1
NY10127-10-22-1306,3977.34543701632,868.366752468339,1
NY10127-10-36-1307,3974.34543701632,868.366752468339,1
NY10127-10-62-1308,4125.34543701632,868.366752468339,1
NY10127-10-87-1309,3942.34543701632,868.366752468339,1
NY10131-1-51-1310,3740.34543701632,868.366752468339,1
NY103-208-7263-275,3890.27088821238,842.972326997161,2
NY103-72-7179-276,3742.65568921625,868.213431191828,1
NY6432-10,3210.40207821624,868.213431191828,1
NY6432-18,3948.41746271496,843.289963327412,2
NY7388XD8006-102-702,3952.9933552085,868.130133190242,1
NY7388XD8006-124-708,3825.34543701632,868.366752468339,1
NY7388XD8006-150-700,3992.90381561241,842.932786010126,2
NY7388XD8006-18-697,3820.06655851439,843.363648433154,2
NY7388XD8006-219-705,3693.4634092085,868.130133190242,1
NY7388XD8006-23-711,3778.34543701632,868.366752468339,1
NY7388XD8006-239-710,3677.8040802085,868.130133190242,1
NY7388XD8006-243-703,3724.31868001247,868.359069031021,1
NY7388XD8006-56-706,4024.03953220849,868.130133190242,1
NY7388XD8006-99-698,3778.75768001247,868.359069031021,1
NY8080X7388-160-597,4012.5933462085,868.130133190242,1
NY8080X7388-65-670,3860.34543701632,868.366752468339,1
NY8080X7388-76-596,2528.3963702085,868.130133190242,1
NY8080XCAL-105-599,3226.5351512085,868.130133190242,1
NY8080XCAL-211-600,2978.3304462085,868.130133190242,1
NY8080XCAL-225-598,3310.5971792085,868.130133190242,1
NY8080XCAL-70-601,3502.0076772085,868.130133190242,1
NY8080XCAL_-122-674,2882.73581011241,842.932786010127,2
NY8080XCAL_-127-675,3697.34543701632,868.366752468339,1
NY8080XCAL_-49-677,3880.34543701632,868.366752468339,1
NY8080XCAL_-54-676,3438.6545252085,868.130133190242,1
NY8080XCAL_-56-678,3609.34543701632,868.366752468339,1
NY88044-296,3329.81137121624,868.213431191828,1
NY88044-297,3530.01523421624,868.213431191828,1
NY88044-298,2157.45837521624,868.213431191828,1
NY92039-9065-265,3514.04291021624,868.213431191828,1
NY93237SP-100,3926.23202571495,843.289963327413,2
NY93237SP-40,4007.86335721496,843.289963327412,2
NY93237SP-53,2972.76768921496,843.289963327412,2
NY93244-48,3669.12666671495,843.289963327412,2
NY93246SP-6093,3923.80989621496,843.289963327412,2
NY93285-7110-269,3699.07639621624,868.213431191829,1
NY93285-9161-267,2580.73953321624,868.213431191829,1
NY93301-52,3738.93379771495,843.289963327413,2
NY93301-72,3877.07507171496,843.289963327412,2
NY93306-83,3686.55084071495,843.289963327412,2
NY93307-668,3798.34543701632,868.366752468338,1
NY93308-666,3806.9972942085,868.130133190242,1
NY93308-81,3632.25961121496,843.289963327412,2
NY94024-114,3283.42924921496,843.289963327412,2
NY94024-161,3625.89847421497,843.289963327412,2
NY94024-190,3691.34038771495,843.289963327412,2
NY94024-49,3797.79609171496,843.289963327412,2
NY94025-101,3750.89460071495,843.289963327412,2
NY94025-105,3898.38481321495,843.289963327412,2
NY94025-116,3380.44790671495,843.289963327412,2
NY94025-121,4004.0721002128,834.53715790892,3
NY94025-136,4047.94948587947,834.537157908919,3
NY94025-155,3431.78795571495,843.289963327413,2
NY94025-183,3532.49236871496,843.289963327412,2
NY94025-184,3527.79923621495,843.289963327413,2
NY94025-200,3357.52585771495,843.289963327413,2
NY94025-3243-91,3526.65983071496,843.289963327413,2
NY94025-41,3573.31384471496,843.289963327412,2
NY94025-55,3796.45646971496,843.289963327412,2
NY94025-63,3927.31546371496,843.289963327413,2
NY94025-66,3768.29317521496,843.289963327412,2
NY94025-669,3938.3453652085,868.130133190243,1
NY94025-70,3345.72113921496,843.289963327412,2
NY94025-75,3669.08125921496,843.289963327413,2
NY94025-78,3881.51774971496,843.289963327412,2
NY94025-89,3711.30125571496,843.289963327412,2
NY94025-90,3729.83273571496,843.289963327413,2
NY94025-97,3758.00936171496,843.289963327412,2
NY94032-194,3581.69491221496,843.289963327412,2
NY94032-203,4236.32238671496,843.289963327413,2
NY94032-3150-198,3560.35726471496,843.289963327412,2
NY94032-38,3635.98733871496,843.289963327413,2
NY94032-46,4022.52224887947,834.53715790892,3
NY94032-47,3200.97870221495,843.289963327412,2
NY94032-68,3376.20012671496,843.289963327412,2
NY94032-80,3222.05692421496,843.289963327412,2
NY94035-108,3688.35068971496,843.289963327412,2
NY94041-210,3875.23418054613,834.53715790892,3
NY94042-137,3926.94613271496,843.289963327412,2
NY94042-154,3964.02240421495,843.289963327412,2
NY94042-165,3863.15617071496,843.289963327413,2
NY94042-170,3748.50555421496,843.289963327413,2
NY94042-93,3922.71313954613,834.53715790892,3
NY94046-104,3812.18739321495,843.289963327413,2
NY94046-110,2880.01791721495,843.289963327412,2
NY94046-150,4016.7023002128,834.53715790892,3
NY94046-174,3953.64230154614,834.537157908919,3
NY94046-176,3763.07627954614,834.53715790892,3
NY94046-58,3792.31611921496,843.289963327412,2
NY94052-106,3602.26051921495,843.289963327412,2
NY94052-111,3712.23355371495,843.289963327412,2
NY94052-119,3809.16770571496,843.289963327412,2
NY94052-120,3733.53303421496,843.289963327412,2
NY94052-127,3670.73640721495,843.289963327412,2
NY94052-130,4005.62404821367,868.278207282,1
NY94052-133,3974.47847121496,843.289963327413,2
NY94052-141,3583.05924971495,843.289963327412,2
NY94052-142,3112.40698671496,843.289963327412,2
NY94052-145,3820.83850171496,843.289963327412,2
NY94052-151,3298.30602271495,843.289963327412,2
NY94052-157,3869.15919071496,843.289963327412,2
NY94052-164,3734.77722721496,843.289963327413,2
NY94052-166,3532.71898271496,843.289963327412,2
NY94052-172,3803.36886671496,843.289963327412,2
NY94052-175,3508.36445721496,843.289963327412,2
NY94052-207,3636.9730982128,834.53715790892,3
NY94052-3329-201,3745.33078121281,834.53715790892,3
NY94052-50,3433.81247671496,843.289963327412,2
NY94052-6090,4132.2347692128,834.53715790892,3
NY94052-6090B-1074,3912.6240585144,843.363648433154,2
NY94052-6090W-1075,3746.85468001247,868.359069031021,1
NY94052-65,3848.48831521496,843.289963327412,2
NY94052-77,3589.67929321496,843.289963327412,2
NY94052-79,3915.04900571496,843.289963327412,2
NY94052-84,3310.45284371496,843.289963327412,2
NY94052-95,3573.31786471496,843.289963327412,2
NY94052-98,3530.78523571495,843.289963327412,2
NY94058-118,2920.13956421496,843.289963327412,2
NY94058-124,3561.09115221496,843.289963327413,2
NY94058-147,3889.62786571496,843.289963327412,2
NY94058-149,3430.52622621496,843.289963327412,2
NY94058-168,3823.90889871496,843.289963327412,2
NY94058-6145-135,3498.92799371496,843.289963327413,2
NY94061-112,3813.6134362128,834.53715790892,3
NY94063-117,3730.43496754614,834.53715790892,3
NY94063-195,3775.18314271496,843.289963327412,2
NY94064-152,3349.31415771496,843.289963327412,2
NY94064-179,3792.73435071496,843.289963327412,2
NY94070-180,3746.73309671495,843.289963327412,2
NY94070-181,3729.23393971495,843.289963327412,2
NY94070-191,3802.7626202128,834.53715790892,3
NY94070-3339,3889.88384221496,843.289963327412,2
NY94077-153,3691.0101942128,834.53715790892,3
NY94077-193,3896.17052271496,843.289963327412,2
NY94077-205,3439.54437271496,843.289963327412,2
NY94081-125,4214.80012221495,843.289963327412,2
NY94081-139,3818.97902721496,843.289963327412,2
NY94081-177,3465.33768921497,843.289963327412,2
NY94081-178,3330.33546021495,843.289963327413,2
NY94081-45,3527.41041271495,843.289963327412,2
NY96001-189,3749.37342071496,843.289963327412,2
NY96002-109,3514.00522621495,843.289963327412,2
NY96002-204,3542.95536871496,843.289963327412,2
NY96002-209,3582.16201721495,843.289963327412,2
NY96004-197,3869.3498192128,834.53715790892,3
NY96004-299,3134.83136521624,868.213431191828,1
NY96007-247,3473.60193621496,843.289963327412,2
NY96008-140,3415.03909071495,843.289963327412,2
NY96009-103,3722.28757021496,843.289963327412,2
NY96009-143,3639.94356721496,843.289963327412,2
NY96009-300,4356.40941921624,868.213431191828,1
NY96009-302,3323.14360421624,868.213431191829,1
NY96009-3037,3024.97500921624,868.213431191829,1
NY96011-156,3704.76255321496,843.289963327412,2
NY96014-303,3850.78184221624,868.213431191828,1
NY96016-226,3490.34329721496,843.289963327413,2
NY96017-115,3888.90227771496,843.289963327412,2
NY96018-162,3653.18293771495,843.289963327412,2
NY96018-186,3539.78292871496,843.289963327413,2
NY96020-304,3955.17840221624,868.213431191828,1
NY96021-305,3921.24240421624,868.213431191828,1
NY96021-306,3523.78402621625,868.213431191828,1
NY96021-307,3289.05006421624,868.213431191828,1
NY96021-308,3141.51303021624,868.213431191828,1
NY96021-309,3708.85707721624,868.213431191828,1
NY96021-310,3393.18949621624,868.213431191828,1
NY96021-311,3592.27115421624,868.213431191828,1
NY96021-312,4594.07162121624,868.213431191828,1
NY96021-313,3431.25956321625,868.213431191828,1
NY96023-240,3925.98355671496,843.289963327412,2
NY96023-314,3361.27398921624,868.213431191828,1
NY96025-315,3863.83578621624,868.213431191828,1
NY96025-316,3926.72957621624,868.213431191828,1
NY96025-317,3835.67659221624,868.213431191828,1
NY96028-318,3992.25393721237,842.972326997162,2
NY96030-169,4035.11271487947,834.53715790892,3
NY96030-233,3813.94309771496,843.289963327412,2
NY96030-258,4054.31958771496,843.289963327412,2
NY96030-319,3637.74021721624,868.213431191828,1
NY96033-132,3650.56287121495,843.289963327412,2
NY96034-320,3518.01632721624,868.213431191828,1
NY96034-321,3246.20411721624,868.213431191828,1
NY96043-219,3832.25720871496,843.289963327412,2
NY96043-243,3874.23951421496,843.289963327412,2
NY96045-322,4189.21976521624,868.213431191829,1
NY96046-323,3831.40516421624,868.213431191828,1
NY96047-159,4035.50186893344,827.40817464924,5
NY96047-196,3409.96749271495,843.289963327412,2
NY96049-102,3967.26710421495,843.289963327412,2
NY96049-138,3811.73123354614,834.53715790892,3
NY96049-185,3792.75931071496,843.289963327412,2
NY96052-113,3587.02858621495,843.289963327412,2
NY96052-144,3386.05455021496,843.289963327412,2
NY96052-160,3904.79258571496,843.289963327412,2
NY96052-163,3630.33147771495,843.289963327412,2
NY96052-173,3305.72618821496,843.289963327412,2
NY96053-324,3611.08217921624,868.213431191828,1
NY96056-122,3412.42300471496,843.289963327412,2
NY96056-131,3662.33331221496,843.289963327412,2
NY96056-134,4036.89503987947,834.53715790892,3
NY96056-188,3784.05986421496,843.289963327412,2
NY96056-206,3703.41941371495,843.289963327413,2
NY96063-148,3804.12305821496,843.289963327413,2
NY96066-325,3760.28224221624,868.213431191828,1
NY96067-107,3697.30970621495,843.289963327413,2
NY96067-129,3408.48474871496,843.289963327412,2
NY96147-128,2782.55944671495,843.289963327412,2
NY96148-208,3828.23896771496,843.289963327412,2
NY96150-158,3608.78279721495,843.289963327412,2
NY96152-199,3666.58813471495,843.289963327412,2
NY96152-202,3788.94359121496,843.289963327412,2
NY96153-126,3885.90095254613,834.53715790892,3
NY96153-146,3770.17658491272,830.027301092353,4
NY96153-167,4084.49508954614,834.53715790892,3
NY96153-171,3826.22620221495,843.289963327412,2
NY96153-187,4039.1585422128,834.53715790892,3
NY96155-182,3557.97548871495,843.289963327412,2
NY96155-326,4037.14571621624,868.213431191828,1
NY96157-123,3609.73283621496,843.289963327412,2
NY96161-327,3067.05093121624,868.213431191829,1
NY96161-328,3018.66261321625,868.213431191828,1
NY96183-329,3453.53504721624,868.213431191828,1
NY96185-330,3335.56240321624,868.213431191828,1
NY96185-331,3624.47878521624,868.213431191828,1
NY96185-332,3068.24395121624,868.213431191828,1
NY96192-333,4025.38531021624,868.213431191829,1
NY96192-334,3210.28919921625,868.213431191828,1
NY96192-335,3494.76708621625,868.213431191828,1
NY96192-336,3273.15293321624,868.213431191828,1
NY96192-337,1991.77381821624,868.213431191828,1
NY96193-212,3208.75184971495,843.289963327412,2
NY96195-338,3473.89316121624,868.213431191828,1
NY96195-339,3559.89093521625,868.213431191829,1
NY96195-340,3091.17709821625,868.213431191828,1
NY96195-341,3943.14215221624,868.213431191828,1
NY97067-214,3702.86044171496,843.289963327412,2
NY97067-238,3615.25538171496,843.289963327412,2
NY97067-259,3591.25599721496,843.289963327412,2
NY97067-342,3177.07782421624,868.213431191828,1
NY97067-343,3627.48326221624,868.213431191829,1
NY97067-344,3814.85090621624,868.213431191829,1
NY97068-345,2916.12177521624,868.213431191828,1
NY97072-239,2560.47598271495,843.289963327412,2
NY97083-252,3940.58147287947,834.53715790892,3
NY97083-546,3999.80561320849,868.130133190242,1
NY97089-232,3460.74884871495,843.289963327412,2
NY97089-346,2557.09911021624,868.213431191828,1
NY99002-347,2641.06018221624,868.213431191828,1
NY99006-348,2897.40930121625,868.213431191829,1
NY99008-349,2879.04819721624,868.213431191828,1
NY99010-350,3613.54522721624,868.213431191828,1
NY99010-351,4246.44283621624,868.213431191828,1
NY99011-352,3860.51573321624,868.213431191828,1
NY99012-234,3393.63180571496,843.289963327413,2
NY99012-242,3597.16976571496,843.289963327413,2
NY99012-244,3531.11012271495,843.289963327413,2
NY99013-236,3348.84479021496,843.289963327412,2
NY99013-237,3663.74111621496,843.289963327412,2
NY99014-253,3832.19773821496,843.289963327412,2
NY99017-353,3231.76645221624,868.213431191828,1
NY99017-354,2937.99554821624,868.213431191828,1
NY99017-355,3721.63792921625,868.213431191828,1
NY99019-221,3117.54268021496,843.289963327412,2
NY99019-255,3552.53230521496,843.289963327412,2
NY99021-224,3283.21726871496,843.289963327412,2
NY99021-235,3560.31052271495,843.289963327412,2
NY99021-257,3959.25250154614,834.537157908921,3
NY99022-356,3153.15660221625,868.213431191828,1
NY99023-357,3177.11132621624,868.213431191828,1
NY99023-358,3256.09875521624,868.213431191828,1
NY99025-222,3818.87255271496,843.289963327412,2
NY99025-554,3677.8681602085,868.130133190242,1
NY99025-562,3496.4515182085,868.130133190242,1
NY99026-256,3309.67876021496,843.289963327412,2
NY99026-359,3480.48870221624,868.213431191828,1
NY99026-360,4060.26438721624,868.213431191828,1
NY99027-241,3794.27144054614,834.53715790892,3
NY99027-573,3897.5144882085,868.130133190242,1
NY99028-361,4008.04001221624,868.213431191828,1
NY99028-504,3886.6622912085,868.130133190242,1
NY99028-517,3763.5485702085,868.130133190242,1
NY99028-526,3922.1586082085,868.130133190242,1
NY99028-552,4119.3873642085,868.130133190242,1
NY99028-579,4081.4736722085,868.130133190242,1
NY99029-229,3633.66877571495,843.289963327412,2
NY99029-362,3693.74748421624,868.213431191829,1
NY99029-363,3337.56356521624,868.213431191828,1
NY99029-364,3274.99052821624,868.213431191828,1
NY99032-245,3430.58796071496,843.289963327412,2
NY99032-260,3439.25995021496,843.289963327412,2
NY99034-1161,3457.07468001247,868.359069031021,1
NY99034-1162,3720.46768001247,868.359069031021,1
NY99034-1163,3555.95368001247,868.359069031021,1
NY99034-1164,3890.9720585144,843.363648433154,2
NY99034-547,3421.4020032085,868.130133190242,1
NY99034-576,3663.2425112085,868.130133190242,1
NY99038-246,3848.61194621281,834.53715790892,3
NY99038-250,3993.9537852128,834.53715790892,3
NY99042-365,2989.75164921624,868.213431191828,1
NY99042-366,3198.75401921625,868.213431191828,1
NY99043-220,3957.37309954614,834.53715790892,3
NY99045-1165,3906.43568001247,868.359069031021,1
NY99045-1166,3714.76405851439,843.363648433154,2
NY99045-1167,3732.54555851439,843.363648433154,2
NY99045-1168,4044.25955851439,843.363648433154,2
NY99045-227,3672.25285371495,843.289963327412,2
NY99045-3110,3628.90510271496,843.289963327412,2
NY99045-WC-714,3651.6861752085,868.130133190242,1
NY99046-367,2962.11050721624,868.213431191829,1
NY99046-368,3747.75698621624,868.213431191828,1
NY99046-369,2740.46291721624,868.213431191828,1
NY99046-586,3874.3765462085,868.130133190242,1
NY99047-1169,3799.05905851439,843.363648433154,2
NY99047-1170,3919.33868001247,868.359069031021,1
NY99047-370,3928.60167121624,868.213431191828,1
NY99048-1171,3786.0720585144,843.363648433154,2
NY99048-215,3395.88473521495,843.289963327412,2
NY99048-217,3344.25295771496,843.289963327412,2
NY99048-525,4060.7232752085,868.130133190242,1
NY99048-531,3614.1084322085,868.130133190242,1
NY99049-1172,3742.70005851439,843.363648433154,2
NY99049-1173,3924.76555851439,843.363648433154,2
NY99049-495,3937.43634420849,868.130133190242,1
NY99049-499,3745.1692022085,868.130133190242,1
NY99049-500,3560.6958212085,868.130133190242,1
NY99049-508,3764.6602112085,868.130133190242,1
NY99049-590,3737.8127732085,868.130133190242,1
NY99052-371,2971.72009721624,868.213431191828,1
NY99053-372,3548.07951721624,868.213431191829,1
NY99054-373,3562.60306921625,868.213431191828,1
NY99055-503,3906.4836852085,868.130133190241,1
NY99056-1174,3384.01668001247,868.359069031021,1
NY99056-1175,3866.46305851439,843.363648433154,2
NY99056-1176,3686.94468001247,868.359069031021,1
NY99056-374,3166.73929021624,868.213431191828,1
NY99056-515,4027.3103522085,868.130133190242,1
NY99059-228,3593.93866421496,843.289963327412,2
NY99059-231,3763.74676871496,843.289963327412,2
NY99059-249,4057.84598787947,834.53715790892,3
NY99059-375,3643.82525321624,868.213431191828,1
NY99059-376,3245.89907921624,868.213431191828,1
NY99060-211,3651.46122421495,843.289963327412,2
NY99060-213,3338.90644821495,843.289963327412,2
NY99060-216,3604.69716671496,843.289963327412,2
NY99060-377,3586.23449821624,868.213431191828,1
NY99060-378,3306.26895921625,868.213431191829,1
NY99062-261,3776.45643771496,843.289963327412,2
NY99066-3025-380,4152.91458171237,842.972326997162,2
NY99066-3444-381,2926.55266521625,868.213431191828,1
NY99066-379,3455.64325421624,868.213431191827,1
NY99066-382,3580.14397821624,868.213431191829,1
NY99068-223,3472.30535221496,843.289963327412,2
NY99068-225,3361.74934971496,843.289963327412,2
NY99068-230,3650.95933471496,843.289963327412,2
NY99068-254,3094.04456571496,843.289963327412,2
NY99068-383,3930.91868621237,842.972326997161,2
NY99068-384,2851.72398421625,868.213431191828,1
NY99068-549,3737.0495862085,868.130133190243,1
NY99069-1177,3619.0600585144,843.363648433154,2
NY99069-248,3396.41470271495,843.289963327412,2
NY99069-251,3502.31105521495,843.289963327412,2
NY99069-509,4028.1360732085,868.130133190242,1
NY99069-520,4308.5335262085,868.130133190242,1
NY99069-536,3879.2008312085,868.130133190242,1
NY99069-548,4038.1286392085,868.130133190242,1
NY99069-550,3805.2397122085,868.130133190242,1
NY99069-559,3671.3226292085,868.130133190242,1
NY99069-565,3512.2476162085,868.130133190242,1
NY99069-569,3885.7616312085,868.130133190243,1
NY99069-571,3834.6107592085,868.130133190242,1
NY99069-575,3745.6691192085,868.130133190242,1
NY99069-577,4082.3975762085,868.130133190242,1
NY99069-578,4269.9432842085,868.130133190241,1
NY99069-584,3872.76773961048,842.93235244194,2
NY99069-WC-715,4082.85919411048,842.93235244194,2
NYAJAX-430,3909.7195512085,868.130133190242,1
NYAR98022-19-3-469,3638.3662672085,868.130133190241,1
NYAR98023-5-1-470,4030.6368042085,868.130133190242,1
NYCNL1-266,3393.35468001247,868.359069031021,1
NYCNL12-433,4309.4195585144,843.363648433154,2
NYCNL13-436,4313.26905851439,843.363648433154,2
NYCNL21-454,3856.04468001247,868.35906903102,1
NYCNL22-458,3851.26668001247,868.359069031021,1
NYCNL25-461,3970.93155851439,843.363648433154,2
NYCNL29-472,3823.34543701632,868.366752468339,1
NYCNL3-288,3911.26555851439,843.363648433154,2
NYCNL30-473,4215.1980585144,843.363648433154,2
NYCNL32-476,4382.34543701632,868.366752468339,1
NYCNL33-479,4155.31805851439,843.363648433154,2
NYCNL36-482,4073.84105851439,843.363648433154,2
NYCNL42-488,4409.1340585144,843.363648433154,2
NYCNL46-608,3577.34543701632,868.366752468339,1
NYCNL48-610,4073.0120585144,843.363648433154,2
NYCNL49-611,3978.34543701632,868.366752468339,1
NYCNL5-290,3961.52205851439,843.363648433154,2
NYCNL50-612,3839.34543701632,868.366752468338,1
NYCNL53-617,4259.6495585144,843.363648433154,2
NYCNL56-626,3695.78268001247,868.359069031021,1
NYCNL57-627,3894.5860585144,843.363648433154,2
NYCNL58-629,4024.06105851439,843.363648433154,2
NYCNL60-631,4087.93005851439,843.363648433154,2
NYCNL63-1049,4024.97455851439,843.363648433154,2
NYCNL64-1055,4021.76605851439,843.363648433154,2
NYCNL65-1056,4047.04068001247,868.359069031021,1
NYCNL66-1057,4107.33468001247,868.359069031021,1
NYCNL67-1059,4235.36605851439,843.363648433154,2
NYE1008-294,3553.41414021624,868.213431191828,1
NYE1009-295,4057.45412621624,868.213431191828,1
NYE3003-292,3615.63945521624,868.213431191829,1
NYE3012-293,3698.97011421624,868.213431191828,1
NYE3024-423,4111.2294692085,868.130133190242,1
NYE5011A-418,3900.3179782085,868.130133190242,1
NYE5011B-419,4021.0191122085,868.130133190242,1
NYE5024-420,4004.0553152085,868.130133190242,1
NYE5028-424,3856.8955262085,868.130133190242,1
NYE5038-421,3895.1300082085,868.130133190242,1
NYE6048-422,4058.3845062085,868.130133190242,1
NYEG286-0-663,3438.60526161241,842.932786010126,2
NYEG289-1-664,3770.34543701632,868.366752468339,1
NYGA031238-DH7-7A28-462,4139.7537972085,868.130133190242,1
NYIL02-19463-435,3657.1792582085,868.130133190242,1
NYIL04-11003-441,3663.8052172085,868.130133190242,1
NYIL04-8445-440,3571.2069210791,834.504063393115,3
NYINW0411-432,3442.94772961048,842.93235244194,2
NYKY97C-0321-02-01-437,4283.12651361048,842.93235244194,2
NYKY97C-0508-01-01A-1-439,4131.60710407909,834.504063393115,3
NYKY97C-0519-04-07-438,4433.5845702085,868.130133190242,1
NYLA01*425-434,4367.6046302085,868.130133190242,1
NYMD00W53-07-1-445,3624.6694722085,868.130133190243,1
NYMD01W233-07-1-446,3985.9090092085,868.130133190242,1
NYNC05-21090-471,3468.5420632085,868.130133190242,1
NYNY03017-386,3697.20525921624,868.213431191828,1
NYNY03023-387,3744.31524021625,868.213431191828,1
NYNY03085-391,3691.99945521624,868.213431191828,1
NYNY03143-395,3153.79772721624,868.213431191828,1
NYNY03143-396,2415.30364721624,868.213431191829,1
NYNY03143-398,2753.92253821624,868.213431191828,1
NYNY03143-399,2464.11941621624,868.213431191828,1
NYNY03143-400,2552.34012921624,868.213431191828,1
NYNY99028-491,3779.8962902085,868.130133190242,1
NYOH04-264-58-442,4034.10495811048,842.932352441941,2
NYOH04-268-39-443,4369.0436262085,868.130133190242,1
NYOH05-248-38-444,4216.05166541243,834.504063393115,3
NYOH751-477,3966.77726061245,824.9745711115,7
NYP02444A1-23-1-456,4014.7647742085,868.130133190242,1
NYP05219A1-13-16-457,3528.4556672085,868.130133190242,1
NYP99751RA1-6-3-94-455,3806.34065611048,842.93235244194,2
NYPIONEER25R39-484,4051.5574702085,868.130133190242,1
NYPIONEER25R47-479,3828.6378012085,868.130133190242,1
NYPIONEER25R62-483,4858.6079092085,868.130133190242,1
NYROANE-431,4220.9766872085,868.130133190242,1
NYRUBY_RED_(MSU_E1007R)-478,3982.1536562085,868.130133190243,1
NYSYNIPHS_SS-3-660,3148.7491922085,868.130133190242,1
NYTRUMAN-475,3876.7391462085,868.130133190241,1
NYVA05W-151-466,4259.2412822085,868.130133190241,1
NYVA05W-168-467,4373.1440932085,868.130133190242,1
NYVA05W-258-468,4313.4631132085,868.130133190242,1
NYW103-102-9103-284,3605.31685421624,868.213431191828,1
NYW103-119-9115-285,3695.24930321624,868.213431191828,1
NYW103-168-9149-286,3470.77734421624,868.213431191828,1
NYW103-187-9166-279,4139.37289221624,868.213431191828,1
NYW103-193-9172-280,3069.94126921624,868.213431191828,1
NYW103-21-9183-277,3158.88091821624,868.213431191828,1
NYW103-226-9195-281,3388.16123921237,842.972326997162,2
NYW103-57-9222-282,3860.80869021624,868.213431191828,1
NYW103-70-9232-278,3421.21713821624,868.213431191828,1
NYW103-90-9245-283,3596.17203821624,868.213431191828,1
NYW105-108-92,3322.93518521496,843.289963327412,2
NYW105-116-76,3620.86418121496,843.289963327412,2
NYW105-129-64,3468.92689721495,843.289963327412,2
NYW105-136-88,3068.27931421496,843.289963327412,2
NYW105-137-67,3726.09989271495,843.289963327412,2
NYW105-146-94,3938.56229071496,843.289963327412,2
NYW105-149-60,3197.29537171495,843.289963327412,2
NYW105-151-51,4101.39659771496,843.289963327412,2
NYW105-156-54,3690.35593421495,843.289963327412,2
NYW105-159-73,3278.40519571495,843.289963327412,2
NYW105-17-42,3017.75521071495,843.289963327412,2
NYW105-30-69,4085.92743171496,843.289963327412,2
NYW105-32-99,3548.56068771495,843.289963327412,2
NYW105-34-39,3055.30037121496,843.289963327412,2
NYW105-40-87,3382.42743221495,843.289963327412,2
NYW105-54-96,3471.67084021496,843.289963327412,2
NYW105-57-71,3606.33574321496,843.289963327412,2
NYW105-63-62,3334.83019871495,843.289963327412,2
NYW105-71-59,3589.03090471496,843.289963327412,2
NYW105-78-56,3510.26287071496,843.289963327412,2
NYW105-79-74,3631.84536521496,843.289963327412,2
NYW105-82-44,3857.89690721496,843.289963327412,2
NYW105-84-61,3678.49084854614,834.53715790892,3
NYW105-93-43,3577.82621271495,843.289963327412,2
NYW105-97-86,3489.57475621496,843.289963327412,2
NYWHATFORDx7388-136-683,3414.34543701632,868.366752468339,1
NYWHATFORDx7388-138-686,2913.7504902085,868.130133190242,1
NYWHATFORDx7388-15-692,3811.2754742085,868.130133190242,1
NYWHATFORDx7388-189-691,3661.2429402085,868.130133190242,1
NYWHATFORDx7388-32-680,3770.3354742085,868.130133190242,1
NYWHATFORDx7388-39-693,3457.8669852085,868.130133190242,1
NYWHATFORDx7388-65-684,3706.34543701632,868.366752468339,1
NYWHATFORDx7388-96-685,3910.8020632085,868.130133190242,1
OH02-12678-603,4127.5665580791,834.504063393115,3
OH02-12686-602,4190.27001697037,820.566453301178,18
OH05-200-74-628,4102.35705851439,843.363648433154,2
OH06-150-57-1061,4126.11868001247,868.359069031021,1
OH06-180-57-1062,3820.28368001247,868.359069031021,1
OH12-104-72,4259.34543701632,868.366752468339,1
OH12-114-5,4147.34543701632,868.366752468339,1
OH12-118-61,3841.34543701632,868.366752468338,1
OH12-123-5,3854.34543701632,868.366752468339,1
OH12-127-46,3597.34543701632,868.366752468339,1
OH12-127-70,3868.34543701632,868.366752468339,1
OH12-133-62,4242.34543701632,868.366752468339,1
OH12-135-17,3701.34543701632,868.366752468339,1
OH12-139-49,4031.34543701632,868.366752468339,1
OH12-169-48,4230.34543701632,868.366752468339,1
OH12-185-48,3890.34543701632,868.366752468339,1
OH12-194-53,3533.34543701632,868.366752468339,1
OH12-195-41,4058.34543701632,868.366752468339,1
OH12-208-26,4081.34543701632,868.366752468339,1
OH12-209-46,4333.34543701632,868.366752468339,1
OH12-226-31,4188.34543701632,868.366752468339,1
OH12-228-42,4061.34543701632,868.366752468339,1
OH12-236-26,3893.34543701632,868.366752468338,1
OH12-238-62,4066.34543701632,868.366752468339,1
OH12-242-4,3674.34543701632,868.366752468339,1
OH12-259-48,3990.34543701632,868.366752468339,1
OH12-262-34,3936.34543701632,868.366752468339,1
